ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey,Description
pollichiacampestris,Pollichia campestris,,,7843610,Pollichia campestris Ait.,Pollichia campestris,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Pollichia,3231753,"herb or shrublet; up to 40 cm tall; small, strap-shaped leaves arranged in whorls; very small yellow leaves in axillary clusters; fruit is a white berry;"
pompilidae,Pompilidae,,,7913,Pompilidae,Pompilidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Pompilidae,7913,,,
potamochoeruslarvatus,Potamochoerus larvatus,,,2441226,"Potamochoerus larvatus (F.Cuvier, 1822)",Potamochoerus larvatus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Suidae,5302,Potamochoerus,2441224,"omnivore; height: 60-100 cm; very hairy, grey-brown body; the mane and the upper parts of the face are lighter in colour; the snout is blunt and muscular; the tusks are small but very sharp;"
potamonautes,Potamonautes,,,4646461,"Potamonautes MacLeay, 1838",Potamonautes,GENUS,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Potamonautidae,3254213,Potamonautes,4646461,
pouzolziahypoleuca,Pouzolzia hypoleuca,,,7300658,Pouzolzia mixta Solms,Pouzolzia mixta,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Urticaceae,6639,Pouzolzia,2984382,
priniaflavicans,Prinia flavicans,,,2492747,"Prinia flavicans (Vieillot, 1821)",Prinia flavicans,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Cisticolidae,9293,Prinia,2492743,
priniasubflava,Prinia subflava,,,2492762,"Prinia subflava (Gmelin, 1789)",Prinia subflava,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Cisticolidae,9293,Prinia,2492743,
prionopsplumatus,Prionops plumatus,,,2484841,"Prionops plumatus (Shaw, 1809)",Prionops plumatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Prionopidae,4846052,Prionops,2484836,
procaviacapensis,Procavia capensis,,,5219598,"Procavia capensis (Pallas, 1766)",Procavia capensis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Hyracoidea,784,Procaviidae,9378,Procavia,2437053,herbivore; body-length: 50 cm; this stockily built animal has a dark brown to light grey fur (depending on the area); on the back is a patch of darker hair; it has prominent upper incisors;
prodotiscusregulus,Prodotiscus regulus,,,2478613,"Prodotiscus regulus Sundevall, 1850",Prodotiscus regulus,SPECIES,Animalia,1,Chordata,44,Aves,212,Piciformes,724,Indicatoridae,9699,Prodotiscus,2478612,
pronolaguscrassicaudatus,Pronolagus crassicaudatus,,,2436924,"Pronolagus crassicaudatus (I.Geoffroy, 1832)",Pronolagus crassicaudatus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Lagomorpha,785,Leporidae,9379,Pronolagus,2436923,herbivore; this is the largest Red rock rabbit; its thick woolly coat is reddish coloured; the bushy tail is red- brown to dark brown on both sides;
pronolagusrandensis,Pronolagus randensis,,,2436933,"Pronolagus randensis Jameson, 1907",Pronolagus randensis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Lagomorpha,785,Leporidae,9379,Pronolagus,2436923,"herbivore; this rabbit has a salt-and-pepper fur of reddish-brown colour; the underparts are lighter; the chin and cheeks are whitish-grey; it has strong hind legs and large, sparsely haired ears;"
pronolagusrupestris,Pronolagus rupestris,,,2436927,"Pronolagus rupestris (A.Smith, 1834)",Pronolagus rupestris,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Lagomorpha,785,Leporidae,9379,Pronolagus,2436923,herbivore; height: 40-60 cm; the thick hair on the back is of a warm brown; the underparts are lighter; the tail is dark brown; the long ears and the face are grey;
protelescristata,Proteles cristata,,,2433502,"Proteles cristata (Sparrman, 1783)",Proteles cristata,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Hyaenidae,5306,Proteles,2433501,"insectivore; height: 40-50 cm; the coat is brownish-yellow with approximately five distinct vertical stripes on the back; the snout and lower parts of the legs are black; the bushy tail has a black tip; it has large, rotatable ears; it can be distinguished from the Hyaenas by its smaller size;"
psammobatesoculiferus,Psammobates oculiferus,,,2441804,"Psammobates oculiferus (Kuhl, 1820)",Psammobates oculiferus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Testudines,793,Testudinidae,9618,Psammobates,2441748,
psammophylaxtritaeniatus,Psammophylax tritaeniatus,,,2456966,"Psammophylax tritaeniatus (Günther, 1868)",Psammophylax tritaeniatus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lamprophiidae,5789868,Psammophylax,2456955,
pseudaspiscana,Pseudaspis cana,,,5223629,"Pseudaspis cana (Linnaeus, 1758)",Pseudaspis cana,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lamprophiidae,5789868,Pseudaspis,2455342,
pseudogaltoniaclavata,Pseudogaltonia clavata,,,8594234,Pseudogaltonia clavata (Mast. ex Baker) Phillips,Pseudogaltonia clavata,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Pseudogaltonia,2769568,"perennial, bulbous plant; cream-brown bulb with a diameter up to 15 cm; large grey-green leaves; one single, multi-flowered inflorescence grows on a long stalk; the tubulus flowers are white with light-green stripes; fruit is a 3-chambered capsule"
psittacidae,Psittacidae,,,9340,Psittacidae,Psittacidae,FAMILY,Animalia,1,Chordata,44,Aves,212,Psittaciformes,1445,Psittacidae,9340,,,
psophocichlalitsitsirupa,Psophocichla litsitsirupa,,,5789049,"Psophocichla litsitsirupa (A.Smith, 1836)",Psophocichla litsitsirupa,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Turdidae,5290,Psophocichla,2490869,
psychidae,Psychidae,,,8861,Psychidae,Psychidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Psychidae,8861,,,
psydraxlivida,Psydrax livida,,,2893112,Psydrax livida (Hiern) Bridson,Psydrax livida,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Psydrax,2893034,
ptenopusgarrulus,Ptenopus garrulus,,,2446184,"Ptenopus garrulus (Smith, 1849)",Ptenopus garrulus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Gekkonidae,5666,Ptenopus,2446181,
pteroclesnamaqua,Pterocles namaqua,,,2480202,"Pterocles namaqua (Gmelin, 1789)",Pterocles namaqua,SPECIES,Animalia,1,Chordata,44,Aves,212,Pteroclidiformes,7192749,Pteroclididae,5274,Pterocles,2480192,
pteroclididae,Pteroclididae,,,5274,Pteroclididae,Pteroclididae,FAMILY,Animalia,1,Chordata,44,Aves,212,Pteroclidiformes,7192749,Pteroclididae,5274,,,
pterococcusafricanus,Pterococcus africanus,,,3070750,Plukenetia africana Sond.,Plukenetia africana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Plukenetia,3070698,
pulexirritans,Pulex irritans,,,1419547,"Pulex irritans Linnaeus, 1758",Pulex irritans,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Siphonaptera,1366,Pulicidae,8853,Pulex,1419545,
pupalialappacea,Pupalia lappacea,,,7323604,Pupalia lappacea Juss.,Pupalia lappacea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Pupalia,8036377,erect or sprawling herb; up to 90 cm tall; stems with multiple opposite branches that grow from nodes; branches are 4-angled; the mature inflorescence is up to 50 cm long and has green flowers; fruit is a capsule with shiny brown seeds
pycnonotusbarbatus,Pycnonotus barbatus,,,2486147,"Pycnonotus barbatus (Desfontaines, 1789)",Pycnonotus barbatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Pycnonotidae,5277,Pycnonotus,2486114,
pycnonotusbrunneus,Pycnonotus brunneus,,,2486149,"Pycnonotus brunneus Blyth, 1845",Pycnonotus brunneus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Pycnonotidae,5277,Pycnonotus,2486114,
pycnonotusnigricans,Pycnonotus nigricans,,,2486146,"Pycnonotus nigricans (Vieillot, 1818)",Pycnonotus nigricans,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Pycnonotidae,5277,Pycnonotus,2486114,
python,Python,,,2454645,"Python Daudin, 1803",Python,GENUS,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Pythonidae,4287591,Python,2454645,
pythonsebae,Python sebae,,,2465346,"Python sebae (Gmelin, 1789)",Python sebae,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Pythonidae,4287591,Python,2454645,
pytiliamelba,Pytilia melba,,,2493716,"Pytilia melba (Linnaeus, 1758)",Pytilia melba,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Estrildidae,5709,Pytilia,2493713,
pyxicephalusadspersus,Pyxicephalus adspersus,,,2429965,"Pyxicephalus adspersus Tschudi, 1838",Pyxicephalus adspersus,SPECIES,Animalia,1,Chordata,44,Amphibia,131,Anura,952,Pyxicephalidae,3094,Pyxicephalus,2429962,
queleaquelea,Quelea quelea,,,2493987,"Quelea quelea (Linnaeus, 1758)",Quelea quelea,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Quelea,2493986,
radyeraurens,Radyera urens,,,3934524,Radyera urens (L.f.) Bullock,Radyera urens,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Radyera,7278805,"pumpkin-like herb, lobed, hairy, grey-green leaves with finely pleated edges, runners up to 1,2 m long, hairs cause slight burning sensation on contact, bad smell when dry, small red pumpkin-like flowers, cucumber-like fruit"
raphiceruscampestris,Raphicerus campestris,,,2441141,"Raphicerus campestris (Thunberg, 1811)",Raphicerus campestris,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Raphicerus,2441139,"herbivore; height: 55cm; light brown to brick brown coat, the belly and the insides of the legs are white; the males are smaller than the females and have short (9 cm), straight and very sharp horns; the steenbok differs from the Oribi by the brown tail,"
raphicerusmelanotis,Raphicerus melanotis,,,2441142,"Raphicerus melanotis (Thunberg, 1811)",Raphicerus melanotis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Raphicerus,2441139,"herbivore; height: 50cm; the coat is dark, reddish brown with white speckles; the belly and insides of the legs are light brown; the ears are long and pointed; the males have short (8 cm) straight horns; it can be distinguished from the steenbok by the white speckles and the habitat;"
raphicerussharpei,Raphicerus sharpei,,,2441140,"Raphicerus sharpei Thomas, 1897",Raphicerus sharpei,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Raphicerus,2441139,herbivore; height: 45-60cm; the coat is light brown; the belly and insides of the legs are white; the ears are large and have rounded tips; the male has very short (6 cm) erect horns and is slightly smaller than the female; it is lighter in colour than the grey grysbok
raphionacmeburkei,Raphionacme burkei,,,3573069,Raphionacme velutina Schltr.,Raphionacme velutina,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Raphionacme,7311870,
rattus,Rattus,,,2439223,"Rattus Fischer von Waldheim, 1803",Rattus,GENUS,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Muridae,5510,Rattus,2439223,
reduncaarundinum,Redunca arundinum,,,2441037,"Redunca arundinum (Boddaert, 1785)",Redunca arundinum,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Redunca,2441035,"herbivore; height: 85cm, the coat is yellowish brown on the back and white on the belly, the forelegs are dark brown in front, the tail is bushy and white underneath, males are larger and have horns, the southern reedbuck can be distinguished from the Impala by the lack of the three black stripes on the hindquarters and the less red colour, and from the mountain reedbuck by its bigger size and the habitat"
reduncafulvorufula,Redunca fulvorufula,,,2441036,"Redunca fulvorufula (Afzelius, 1815)",Redunca fulvorufula,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Redunca,2441035,"herbivore; height: 75cm, the coat is made of long, grey hair, the belly is white, the tail is bushy and white underneath, below the ears are characteristic black spots, the ears are rounded with a white fringe, the males are larger than the females and have short (14 cm) horns, the mountain reedbuck differs from the grey rhebok by its shorter, thicker neck and the rounded ears"
reduviidae,Reduviidae,,,4324,Reduviidae,Reduviidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Reduviidae,4324,,,
rhabdomyspumilio,Rhabdomys pumilio,,,2438736,"Rhabdomys pumilio (Sparrman, 1784)",Rhabdomys pumilio,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Muridae,5510,Rhabdomys,2438735,herbivore; length: 19cm; the fur is brown on the back and white on the belly; an the back are four characteristic dark stripes;
rhigozumbrevispinosum,Rhigozum brevispinosum,,,4092023,Rhigozum brevispinosum Kuntze,Rhigozum brevispinosum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Bignoniaceae,6655,Rhigozum,7298418,"shrub, 1-2,5m tall, the branches are covered with spines, simple, oblanceolate leaves are borne in tufts of 9-13, the large flowers are golden-yellow and sweelty scented, the fruit is a 7cm long pale brown capsule"
rhigozumtrichotomum,Rhigozum trichotomum,,,4091951,Rhigozum trichotomum Burch.,Rhigozum trichotomum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Bignoniaceae,6655,Rhigozum,7298418,"Shrub, 1-2m tall, egg-shaped leaves, solitary, white to salmon coloured flowers with a diameter up to 4cm, the fruit is a grey spindle-shaped capsule up to 10cm long"
rhinolophusclivosus,Rhinolophus clivosus,,,2432669,"Rhinolophus clivosus Cretzschmar, 1826",Rhinolophus clivosus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Rhinolophidae,5449,Rhinolophus,2432611,"insectivore; body-length: 7-8cm, wing-span: 35cm; the coat is light brown on the back and yellowish-grey on the underside; the nose leaf is complex and horseshoe-shaped the ears are long and sharply pointed;"
rhinoptiluschalcopterus,Rhinoptilus chalcopterus,,,2480735,"Rhinoptilus chalcopterus (Temminck, 1824)",Rhinoptilus chalcopterus,SPECIES,Animalia,1,Chordata,44,Aves,212,Charadriiformes,7192402,Glareolidae,5245,Rhinoptilus,2480734,
rhoicissustridentata,Rhoicissus tridentata,,,7293795,Rhoicissus tridentata (L.f.) Wild & R.B.Drumm.,Rhoicissus tridentata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Vitales,7222050,Vitaceae,6672,Rhoicissus,7293794,
rhuspyroides,Rhus pyroides,,,7321717,Searsia pyroides (Burch.) Moffett,Searsia pyroides,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Searsia,3190590,
rhustenuinervis,Rhus tenuinervis,,,5544201,Searsia tenuinervis (Engl.) Moffett,Searsia tenuinervis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Searsia,3190590,"thorny shrub, 1-2m tall, trifoliate leathery leaves, leaves are velvety below with toothed margins, small greenish-white to cream flowers; the fruit is a brownish-red, diamond shaped, flat drupe;"
ricinuscommunis,Ricinus communis,,,5380041,Ricinus communis L.,Ricinus communis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Ricinus,9188216,
rousettusaegyptiacus,Rousettus aegyptiacus,,,2432953,"Rousettus aegyptiacus (E.Geoffroy, 1810)",Rousettus aegyptiacus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Pteropodidae,9367,Rousettus,2432946,"herbivore; body-length: 15cm, wing-span: 60cm; dark brown fur; pointy ears;"
saccostomuscampestris,Saccostomus campestris,,,2438948,"Saccostomus campestris Peters, 1846",Saccostomus campestris,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Nesomyidae,3240581,Saccostomus,2438947,"herbivore; body-length: 9-18cm; the fur is grey-brown on the back, lighter on the flanks and white on the belly; the tail is short; the eyes are small; it can store food in cheek-pouches;"
sagittariusserpentarius,Sagittarius serpentarius,,,5229409,"Sagittarius serpentarius (J.F.Miller, 1779)",Sagittarius serpentarius,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Sagittariidae,5713,Sagittarius,2481837,carnivore; body-length: 140 cm; white plumage; long black feathered legs; black tail; large reddish eyepatch
salviaruncinata,Salvia runcinata,,,3888708,Salvia runcinata L.f.,Salvia runcinata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Salvia,2926981,
sansevieriaaethiopica,Sansevieria aethiopica,,,2770677,Sansevieria aethiopica Thunb.,Sansevieria aethiopica,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Sansevieria,2770498,
sansevieriazeylanica,Sansevieria zeylanica,,,2770531,Sansevieria zeylanica (L.) Willd.,Sansevieria zeylanica,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Sansevieria,2770498,
sarkidiornismelanotos,Sarkidiornis melanotos,,,2498001,"Sarkidiornis melanotos (Pennant, 1769)",Sarkidiornis melanotos,SPECIES,Animalia,1,Chordata,44,Aves,212,Anseriformes,1108,Anatidae,2986,Sarkidiornis,2498000,"omnivore; body-length: 65 - 80 cm, black and white plumage; speckled grey head; male larger than female; in breeding season the male has a large comb on the bill"
scadoxuspuniceus,Scadoxus puniceus,,,2860719,Scadoxus puniceus (L.) Friis & Nordal,Scadoxus puniceus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Scadoxus,2860671,
scarabaeidae,Scarabaeidae,,,5840,Scarabaeidae,Scarabaeidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Scarabaeidae,5840,,,
schmidtiakalihariensis,Schmidtia kalihariensis,,,5674888,Schmidtia kalahariensis Stent,Schmidtia kalahariensis,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Schmidtia,3232673,"Kalahari's most prominent annual grass, up to 1 m tall, produces an acidic secretion with strong smell, hardy grass with the tendency to become almost biennal in years of good rainfall, culms grow erect from a bent base, culms, dull striped sheaths and leaf blades densely haired, glands at the tips of the hairs that secrete a sticky organic acid (in maturity) that has devastating effects on humans and animals"
schmidtiapappophoroides,Schmidtia pappophoroides,,,5674887,Schmidtia pappophoroides Steud. ex J.A.Schmidt,Schmidtia pappophoroides,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Schmidtia,3232673,perennial grass; 90 cm high; inflorescence is a panicle; the spikelets have five awns; leaves are blue-green and sometimes curled at the tip
schoenoplectusmuricinux,Schoenoplectus muricinux,,,2711021,Schoenoplectus muricinux (C.B.Clarke) J.Raynal,Schoenoplectus muricinux,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Schoenoplectus,2710907,"perennial sedge; up to 1,5 m tall; woody rhizome; reduced leaves; inflorescence is a cluster of congested, straw-coloured spikelets with brownish markings; the fruit is shining black when mature"
scillanervosa,Scilla nervosa,,,2771381,Schizocarphus nervosus (Burch.) van der Merwe,Schizocarphus nervosus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Schizocarphus,2771380,
scincidae,Scincidae,,,9115,Scincidae,Scincidae,FAMILY,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Scincidae,9115,,,
scopusumbretta,Scopus umbretta,,,5229154,"Scopus umbretta Gmelin, 1789",Scopus umbretta,SPECIES,Animalia,1,Chordata,44,Aves,212,Pelecaniformes,7190953,Scopidae,9345,Scopus,2480344,carnivore; body-length: 56 cm; dark brown plumage; long legs; hammer-shaped profile of the head; long dark bill
scorpiones,Scorpiones,,,872,Scorpiones,Scorpiones,ORDER,Animalia,1,Arthropoda,54,Arachnida,367,Scorpiones,872,,,,,
searsialancea,Searsia lancea,,,5421370,Searsia lancea (L.f.) F.A.Barkley,Searsia lancea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Searsia,3190590,
searsialeptodictya,Searsia leptodictya,,,7321777,"Searsia leptodictya (Diels) T.S.Yi, A.J.Mill. & J.Wen",Searsia leptodictya,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Searsia,3190590,
securidacalongipedunculata,Securidaca longipedunculata,,,7344617,Securidaca longipedunculata Fresen.,Securidaca longipedunculata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Securidaca,3191472,
securinegavirosa,Securinega virosa,,,9182593,Securinega virosa Schumach. & Thonn.,Securinega virosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Phyllanthaceae,8807,Securinega,3075270,
seneciolongiflorus,Senecio longiflorus,,,,,,,,,,,,,,,,,,,
sennaitalica,Senna italica,,,2957095,Senna italica Mill.,Senna italica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senna,2956904,"perennial herb; op to 40 cm tall; hairy stems rise from a black, woody rootstock; pinnately compound leaves; leaflets with rounded tips; yellow flowers; fruit is a large and flat pod"
sericoremaremotiflora,Sericorema remotiflora,,,3674454,Sericorema remotiflora Lopr.,Sericorema remotiflora,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Sericorema,7323503,"bushy herb; up to 1 m tall; slender branches; linear leaves; white to yellow flowers; fruit is a fluffy ball with smooth, shiny seeds"
serinusalario,Serinus alario,,,5231512,"Serinus alario (Linnaeus, 1758)",Serinus alario,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Fringillidae,5242,Serinus,8215044,
serpentes,Serpentes,,,100479590,"Serpentes Linnaeus, 1758",Serpentes,SUBORDER,,,,,,,Squamata,100479582,,,,,
sesamumtriphyllum,Sesamum triphyllum,,,3585152,Sesamum triphyllum Welw. ex Asch.,Sesamum triphyllum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Pedaliaceae,6650,Sesamum,3172619,"erect, annual herb; 25-200 cm; solitary, dark pink flowers with darker centre; small, butterfly-shaped seeds; fruit oblong capsule; aromatic leaves"
sidachysantha,Sida chysantha,,,5617892,Sida ovata Forssk.,Sida ovata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100,herb; about 30-50 cm tall; branched at the base; oblong leaves; golden yellow flowers; fruit is a capsule
sigmoceroslichtensteinii,Sigmoceros lichtensteinii,,,5706335,"Alcelaphus lichtensteinii (Peters, 1849)",Alcelaphus lichtensteinii,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Alcelaphus,2441202,herbivore; height: 125 cm; the coat is chestnut or yellow-brown; the buttocks are a lighter colour; the tail and the shins are black; the shoulders are humped; both sexes heve horns that rise on a single pedicel; it can be distinguished from the Red Hartebeest by the lack of black blazes;
simiiformes,Simiiformes,,,,,,,,,,,,,,,,,,,
siphonaptera,Siphonaptera,,,1366,Siphonaptera,Siphonaptera,ORDER,Animalia,1,Arthropoda,54,Insecta,216,Siphonaptera,1366,,,,,
sitophilus,Sitophilus,,,1170172,"Sitophilus Schoenherr, 1838",Sitophilus,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Dryophthoridae,8494,Sitophilus,1170172,
sitophilusgranarius,Sitophilus granarius,,,1170174,"Sitophilus granarius (C.Linnaeus, 1758)",Sitophilus granarius,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Dryophthoridae,8494,Sitophilus,1170172,
solanumcapense,Solanum capense,,,2930301,Solanum capense L.,Solanum capense,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,"shrub, 0,45 m tall, cream to pale purple coloured flowers, yellow berries, slightly hairy leaves, slightly thorny stem, moderate toxicity of the apples"
solanumcatombelense,Solanum catombelense,,,2931955,Solanum catombelense Peyr.,Solanum catombelense,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,
solanumcoccineum,Solanum coccineum,,,9509012,Solanum violaceum subsp. violaceum,Solanum violaceum violaceum,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,
solanumlycopersicum,Solanum lycopersicum,,,2930137,Solanum lycopersicum L.,Solanum lycopersicum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,
solanumsupinum,Solanum supinum,,,2931659,Solanum supinum Dunal,Solanum supinum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,"sprawling shrub, 40 cm tall, leaf margings deeply undulated, leaves covered with hairs, solitary white or pale violet flowers, fruit is a yellow berry"
solanumtuberosum,Solanum tuberosum,,,2930262,Solanum tuberosum L.,Solanum tuberosum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997,
solifugae,Solifugae,,,756,Solifugae,Solifugae,ORDER,Animalia,1,Arthropoda,54,Arachnida,367,Solifugae,756,,,,,
solpugidae,Solpugidae,,,5856,Solpugidae,Solpugidae,FAMILY,Animalia,1,Arthropoda,54,Arachnida,367,Solifugae,756,Solpugidae,5856,,,
spirostachysafricana,Spirostachys africana,,,5378880,Spirostachys africana Sond.,Spirostachys africana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Spirostachys,3063512,
sporopipessquamifrons,Sporopipes squamifrons,,,2494083,"Sporopipes squamifrons (A.Smith, 1836)",Sporopipes squamifrons,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Sporopipes,2494082,
stenopelmatidae,Stenopelmatidae,,,8221,Stenopelmatidae,Stenopelmatidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Stenopelmatidae,8221,,,
stephanoaetuscoronatus,Stephanoaetus coronatus,,,2480391,"Stephanoaetus coronatus (Linnaeus, 1766)",Stephanoaetus coronatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Stephanoaetus,2480390,carnivore; body-length: 80-90 cm; dark plumage; grey above; rufous below; long tail
sternocera,Sternocera,,,4728228,"Sternocera Eschscholtz, 1829",Sternocera,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Buprestidae,3789,Sternocera,4728228,
