id,taxa__id,tags,mime_type,src,creator,date,place,gps,permission,source,comments,scientific_name,GBIF_ID
49fcf20d1d72e2769de9b48d20189f1c,argiope,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/6/61/Argiope01.jpg,unknown,unknown,unknown,,http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Argiope_amoena%28Female%29.jpg,female,Argiope,2158616
fddf8461eaa4ee18e435c80c0381ad8b,argiope,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/7/78/Argiope02.jpg,TTaylor,2005,Australia,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:St_Andrews_Cross_spider.JPG,,Argiope,2158616
04bcff981a3a3c600fc07a4794190faa,aristidacongesta,seed;thumbnail2,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30275132,"Species: Aristida congesta Roem. & Schult. Date: 2007-12-23 Location: Maleme Rest Camp, Matobo National Park.  Habitat: Open rocky grass area, full sun among grass & weeds, vlei area in disturbed rocky woodland",Aristida congesta,4128792
0a0aff090d10ba96581fdde0f60698ae,aristidacongesta,general;group;thumbnail1,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30275130,"Species: Aristida congesta Roem. & Schult. Date: 2007-12-23 Location: Maleme Rest Camp, Matobo National Park.  Habitat: Open rocky grass area, full sun among grass & weeds, vlei area in disturbed rocky woodland",Aristida congesta,4128792
44633fb500b66f25c0a8fbd4861f7e39,aristidacongesta,general;thumbnail3,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30275133,"Species: Aristida congesta Roem. & Schult. Date: 2007-12-25 Location: Shashe Wilderness Camp, Tuli Habitat: Among grass and weeds in wooded grassland",Aristida congesta,4128792
4885dbefc8b135e39379f79e91f3094d,aristidacongesta,preserved,image/jpeg,,Royal Botanic Garden&nbsp;           Edinburgh,2010-03-01,Orient,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/16069902,&nbsp;        Aristida congesta Roem. & Schult. (Gramineae).&nbsp;        Image of herbarium specimen held at Royal Botanic Garden Edinburgh (E).&nbsp;        Specimen barcode number E00398891.&nbsp;        Specimen collected from: Orient.&nbsp;        &nbsp;        This is a low resolution version of the image.&nbsp;,Aristida congesta,4128792
e43842507118b797c72f93e00d6d91e7,aristidacongesta,flower;thumbnail4,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30275131,"Species: Aristida congesta Roem. & Schult. Date: 2007-12-23 Location: Maleme Rest Camp, Matobo National Park.  Habitat: Open rocky grass area, full sun among grass & weeds, vlei area in disturbed rocky woodland",Aristida congesta,4128792
46d4cc9b2f8a1e79bf89e5f2f2549891,asclepiasfruticosa,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/2/2c/AsclepiasFruticosa01.jpg,unknown (User:Carstor ?),2007-09-16,"Jena Botanical Garden, Germany",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Asclepias_fruticosa_flowers_and_fruits.jpg,,Asclepias fruticosa,7311940
8f0df25d72f8d87b3600c46d94f1b2ba,asclepiasfruticosa,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/e/e7/AsclepiasFruticosa03.jpg,User:Carstor,2007-09-16,"Jena Botanical Garden, Germany",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Asclepias_fruticosa_inflorescence.jpg,,Asclepias fruticosa,7311940
e76b942f66e7888e7ded80becfcea323,asclepiasfruticosa,thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/3/32/AsclepiasFruticosa02.jpg,Carstor,2007-09-16,"Jena Botanical Garden, Germany",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Asclepias_fruticosa_fruits.jpg,,Asclepias fruticosa,7311940
3043530142a68108d9ee586682831fd4,asparagusafricanus,flower;thumbnail2,image/jpeg,,Research Institute Senckenberg,,"Burkina Faso, Yatenga, Ouahigouya, NW of Ouahigouya",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21918708,,Asparagus africanus,2768551
867b74c5cc91bf175815b99e56d61efa,asparagusafricanus,general;thumbnail1,image/jpeg,,Research Institute Senckenberg,,"Burkina Faso, Yatenga, Ouahigouya, NW of Ouahigouya",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21918710,,Asparagus africanus,2768551
d15b254d7c8b8819f4d2323b687e298f,asparagusafricanus,leaf;thumbnail3,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19233462,"Species: Asparagus africanus Lam.<br /> var. africanus  Date: 2005-04-25 Location: Island 2: near boat landing point, Katombora, Zambezi Habitat: Open area with mixed sand banks and forest and 'undulations'",Asparagus africanus,2768551
d483182eccdc5bfc8fe2b26666c1fb29,asparagusafricanus,general;thumbnail4,image/jpeg,,Research Institute Senckenberg,,"Malawi, Lilongwe, Natures Gift Farm",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21920028,,Asparagus africanus,2768551
e2e1baa754342bc28893a2b1e97e27dc,asparagusafricanus,preserved,image/jpeg,,Royal Botanic Garden&nbsp;           Edinburgh,2010-03-04,Orient,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/16014538,"&nbsp;        Asparagus africanus Lam. var. microcarpus Balf.f. (Asparagaceae).&nbsp;        Image of herbarium specimen held at Royal Botanic Garden Edinburgh (E).&nbsp;        Specimen barcode number E00118810.&nbsp;        Specimen collected from: Orient.&nbsp;        Collected by: Miller, A.G., Guarino, L., Obadi, N., Hassan, M., & Mohammed, N. #M.8442 Collected on: 1989-02-24&nbsp;        This is a low resolution version of the image.&nbsp;",Asparagus africanus,2768551
05c72c959cfd33314964b9adc2fa9923,asparagusbechuanicus,leaf;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/f/f0/AsparagusBechuanicus04.JPG/800px-AsparagusBechuanicus04.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus bechuanicus,2768848
525c907e31bc7b15a58911bc2a468f84,asparagusbechuanicus,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/2/2a/AsparagusBechuanicus01.JPG/448px-AsparagusBechuanicus01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus bechuanicus,2768848
59c5c8e340c3dad507d3f33f81bb58bc,asparagusbechuanicus,branch;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/b/bf/AsparagusBechuanicus03.JPG/800px-AsparagusBechuanicus03.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus bechuanicus,2768848
7d7a6fe5bab49cd9eeced7d389383891,asparagusbechuanicus,stem;thumbnail4,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/0/0b/AsparagusBechuanicus02.JPG/800px-AsparagusBechuanicus02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus bechuanicus,2768848
85672f327d4762f577ccd929e3d43244,asparaguslaricinus,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/9/9e/AsparagusLaricinus02.jpg,Cillas,unknown,"Real Jardín Botánico, Madrid, Spain",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Asparagus_laricinus.jpg,,Asparagus laricinus,2768465
fad3c8935442ab476019eac81bb47a80,asparaguslaricinus,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/1/16/AsparagusLaricinus01.JPG,Cillas,unknown,"Real Jardín Botánico, Madrid, Spain",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Asparagus_laricinus_2.JPG,,Asparagus laricinus,2768465
1d267d06c1244b5335ef3ff5e174acd3,asparagusnelsii,leaf;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/62/AsparagusNelsii03.JPG/800px-AsparagusNelsii03.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus nelsii,2768526
4d429b15aae6c11473df9e14c4ae01c0,asparagusnelsii,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/5/51/AsparagusNelsii01.JPG/800px-AsparagusNelsii01.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus nelsii,2768526
c08653a01121fb97c19f7dbd80a5dfe8,asparagusnelsii,leaf,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/c1/AsparagusNelsii02.JPG/800px-AsparagusNelsii02.JPG,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",,http://en.wikipedia.org/wiki/Public_domain,,,Asparagus nelsii,2768526
400aa508e1e620d68734972b99b571b3,asparagussuaveolens,flower;leaf;thumbnail2,image/jpeg,,JMK,,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27258766,"<b>English:</b> 1=Wild asparagus at Schanskop, Pretoria",Asparagus suaveolens,2768491
9f5efdd02ee083ed39b59899358e5c08,asparagussuaveolens,preserved,image/jpeg,,MBG,,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/29623952,"Asparagus suaveolens Burch.. <br>SpecimenId: 100459525<br>SpecimenText: Ecklon, Christian Friedrich (Frederik) - Smilac. 16<br>Caption: Ecklon - Smilac. 16 - South Africa<br>Image kind: Herbarium Specimen<br>Full sized images can be obtained by going to the <a href='http://www.tropicos.org/Image/100182182'>original source page</a>.",Asparagus suaveolens,2768491
fe387c0d73d14d76b43a5e34ae325dbd,asparagussuaveolens,general;thumbnail1,image/jpeg,,JMK,,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27258769,"<b>English:</b> 1=Wild asparagus at Schanskop, Pretoria",Asparagus suaveolens,2768491
3782495c0bc3295f5a6fd420e121103c,atelerixfrontalis,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/c/c3/AtelerixFrontalis01.JPG/800px-AtelerixFrontalis01.JPG,Christfried Naumann,2005-02-12,"Mooi Plaas, Hardap, Namibia",,http://en.wikipedia.org/wiki/Public_domain,,,Atelerix frontalis,2437132
02acc003ee43297535a17ff7a1cb29d5,atilaxpaludinosus,thumbnail2,image/jpeg,mammal_carnivore_Herpestidae_Atilax_paludinosus_marsh_mongoose_Tupere_03_2008_entire_60547_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Atilax paludinosus,2434188
1be4243f15913d91ccb5e5333acdba3c,atilaxpaludinosus,,image/jpeg,mammal_carnivore_Herpestidae_Atilax_paludinosus_marsh_mongoose_Tupere_03_2008_head_neck_60547_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Atilax paludinosus,2434188
47b02ca2f01b0365b25e7cec45d4f21b,atilaxpaludinosus,general;front;thumbnail1,image/jpeg,https://www.flickr.com/photos/davidbygott/2895397902/,David Bygott,2008-09-28,"Kisimangeda, Lake Eyasi, Tanzania",-3.494 35.315,https://creativecommons.org/licenses/by-nc-sa/2.0/,https://www.flickr.com/photos/davidbygott/2895397902/sizes/o/,"Marsh Mongoose, Kisimangeda, Lake Eyasi, Tanzania",Atilax paludinosus,2434188
3390ca950cbdea83533e89f2b2f5e3fb,atractaspisbibronii,general;thumbnail2,image/png,,Koen D.,2013-08-10,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/25574109,"Atractaspis bibronii Bibron's Stiletto Snake<br><p>Gauteng South Africa</p><p>From: <a href=""http://vmus.adu.org.za/vm_view_record.php?database=sarca&amp;prj_acronym=&amp;db=sarca&amp;URL=http://sarca.adu.org.za&amp;Logo=images/sarca_logo.png&amp;Headline=Southern%20African%20Reptile%20Conservation%20Assessment&amp;Records_per_page=25&amp;Use_main_filter=0&amp;User_id=&amp;Full_name=%20&amp;serve_sp_list=&amp;assessment=&amp;query_id=20465&amp;Vm_number=0&amp;recNo=8&amp;numRows=15&amp;start=0&amp;Vm_number=4171&amp;recNo=8"">The Animal Demography Unit, Virtual Museum, University of Cape Town</a></p>",Atractaspis bibronii,2472573
72dfee23ec614bdb5431b180c48aebd9,atractaspisbibronii,general;thumbnail1,image/png,,Koen D.,2013-08-10,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/25574110,"Atractaspis bibronii, Bibron's Stiletto Snake <br><p>Gauteng, South Africa</p><p>From <a href=""  http://vmus.adu.org.za/?vm=-4171"">Animal Demography Unit Virtual Museum University of Cape Town</a></p>",Atractaspis bibronii,2472573
227dfc678a001a54169fd082f8b72856,aves,general;assorted;thumbnail1,image/png,,,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Bird_Diversity_2013.png,,Aves,212
587c8f8c4fb1de62ebe15d930b5f3a69,babianahypogea,flower;thumbnail2,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19233858,Species: Babiana hypogea Burch. Date: 2006-03-19 Location: Val D'Or Habitat: Sandy miombo woodland,Babiana hypogea,2746325
af8f4da62a45c38ac2274926b62d07c9,babianahypogea,leaf;flower;thumbnail3,image/jpeg,,Petra Ballings,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19233857,Species: Babiana hypogea Burch. Date: 2006-03-19 Location: Val D'Or Habitat: Sandy miombo woodland,Babiana hypogea,2746325
d1b3d957ccccec3c9374f7cee1b65fe7,babianahypogea,general;thumbnail1,image/jpeg,,Darrel Plowes,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19233855,Species: Babiana hypogea Burch. Date: 0000-00-00 Location: Rusape Habitat:,Babiana hypogea,2746325
821ecdb78f9931095bc34396dc8c072e,batismolitor,general;female;thumbnail2,image/jpeg,,,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Chin-spot_Batis_female_RWD.jpg,,Batis molitor,5231186
a5069ffcc523feb669fec93e94e2e4eb,batismolitor,general;thumbnail1,image/jpeg,,,,,-25.372194 31.861306,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Batis_Chinspot_2010-01-16_Alan_Manson_KrugerNP.jpg,,Batis molitor,5231186
1afc4497c4a4312635f9e16fd020eb3d,bauhiniapetersiana,flower;thumbnail2,image/jpeg,,Research Institute Senckenberg,,Malawi,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957373,,Bauhinia petersiana,2953735
4ac20760b07ee65bf39a60d91b9f8c65,bauhiniapetersiana,preserved,image/jpeg,,UJ Staff,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30280412,"Species: Bauhinia petersiana Bolle Date: 2010-06-08 Location: Nhambita; 750 m NW of entrance to Gorongoza National park, on road 218 Habitat:",Bauhinia petersiana,2953735
629e43a28aa54741d3452f1ff5c3617a,bauhiniapetersiana,pod;thumbnail3,image/jpeg,,Research Institute Senckenberg,,"Malawi, Lilongwe, Natures Gift Farm",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957375,,Bauhinia petersiana,2953735
6a47d847e62b0913996e5f01f4fff068,bauhiniapetersiana,flower;leaf,image/jpeg,,Research Institute Senckenberg,,Malawi,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957817,,Bauhinia petersiana,2953735
88a113f5a629d9b05ac47d1c4109420d,bauhiniapetersiana,general;pod,image/jpeg,,Research Institute Senckenberg,,"Malawi, Lilongwe, Natures Gift Farm",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957376,,Bauhinia petersiana,2953735
9d1e1fb176defbc61004f84c246a4b91,bauhiniapetersiana,leaf;thumbnail4,image/jpeg,,Stefaan Dondeyne,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30280409,"Species: Bauhinia petersiana Bolle Date: 2010-04-12 Location: Mupandeia, road to Tsetsera Habitat: Woodland",Bauhinia petersiana,2953735
b6f7a914e6937deef9bcf5f849ba4b02,bauhiniapetersiana,general;thumbnail1,image/jpeg,,Research Institute Senckenberg,,Malawi,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957374,,Bauhinia petersiana,2953735
35edad774c0b823f2145f9c344f1bd89,belostomatidae,general;drawing;thumbnail1,image/jpeg,,,,,,https://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Belostomatidae-heteroptera.jpg,,Belostomatidae,4305
8c3420ff54e61c2d3a6536cc7b6072fd,belostomatidae,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/0e/Belostomatidae01.jpg,Pablo Alberto Salguero Quiles,unknown,unknown,,http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Belostoma_gigantea.jpg,,Belostomatidae,4305
a2f16e99c87d427cfff3f0ec04b5e8a7,belostomatidae,thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/9/92/Belostomatidae02.jpg,unknown (Ltshears),2007-06-23,unknown,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Giant_Water_Bugs_001.jpg,,Belostomatidae,4305
c5b2eae273a5559bf8ac1221998d00ef,belostomatidae,general;male;eggs;thumbnail2,image/jpeg,,,,,,https://creativecommons.org/licenses/by-sa/2.5/,http://commons.wikimedia.org/wiki/File:Male_belostomatid_(Marshal_Hedin).jpg,,Belostomatidae,4305
524e5579bce7c1931014085110dce624,berchemiazeyheri,leaf;flower;thumbnail3,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30283416,Species: Berchemia zeyheri (Sond.) Grubov Date: 2014-01-22 Location: Along secondary dirt road below Mt Buchwa&nbsp; Habitat: Open mixed Acacia scrub on bare rocky soil&nbsp;,Berchemia zeyheri,3875984
6c1745ae8a7feae09ffcd499b64bb2dd,berchemiazeyheri,fruit;leaf;thumbnail2,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30283414,Species: Berchemia zeyheri (Sond.) Grubov Date: 2014-01-21 Location: Layby on Zvishavane-Mbalabala road at Dadaya High School turn-off&nbsp; Habitat: Disturbed mixed deciduous woodland&nbsp;,Berchemia zeyheri,3875984
79cba838bff22d04a40dcd0457ec404b,berchemiazeyheri,flower,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30283417,Species: Berchemia zeyheri (Sond.) Grubov Date: 2014-01-22 Location: Along secondary dirt road below Mt Buchwa&nbsp; Habitat: Open mixed Acacia scrub on bare rocky soil&nbsp;,Berchemia zeyheri,3875984
dd6021e144426bfd6e6bd21503abc75d,berchemiazeyheri,leaf;fruit,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30283412,Species: Berchemia zeyheri (Sond.) Grubov Date: 2014-01-21 Location: Layby on Zvishavane-Mbalabala road at Dadaya High School turn-off&nbsp; Habitat: Disturbed mixed deciduous woodland&nbsp;,Berchemia zeyheri,3875984
ebf273fb1d37ee720c007e66760bccb0,berchemiazeyheri,bark;thumbnail4,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19241824,"Species: Berchemia zeyheri (Sond.) Grubov Date: 2010-01-14 Location: Grounds of Wimpey, Gweru Habitat: In garden",Berchemia zeyheri,3875984
f6375c7bbe46f7100f9fe5ebd4424749,berchemiazeyheri,general;thumbnail1,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19241823,"Species: Berchemia zeyheri (Sond.) Grubov Date: 2010-01-14 Location: Grounds of Wimpey, Gweru Habitat: In garden",Berchemia zeyheri,3875984
93c63c080897436d5cd191c9a45694c7,berkheyaradula,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/2/21/BerkheyaRadula01.JPG,Magnus Manske,2010-06-20,Cambridge University Botanic Garden,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Berkheya_radula_%28Compositae%29_plant.JPG,,Berkheya radula,3115316
c83537af39b499acc5fc96fd115a95ce,berkheyaradula,flower;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/c/c9/BerkheyaRadula02.JPG,Magnus Manske,2010-06-20,Cambridge University Botanic Garden,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Berkheya_radula_%28Compositae%29_flower.JPG,,Berkheya radula,3115316
0f2713b0f2e2050d6e36f44cb1cdaeb5,bitisarietans,young;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/6/63/BitisArietans02.jpg/800px-BitisArietans02.jpg,Alexis Naumann,1985-08-11,"Zoo Dresden, Germany",,http://en.wikipedia.org/wiki/Public_domain,,,Bitis arietans,8901465
14c8b812797267dfac77436538cada12,bitisarietans,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/3/38/BitisArietans03.jpg/800px-BitisArietans03.jpg,Alexis Naumann,1986-01-26,"Zoo Dresden, Germany",,http://en.wikipedia.org/wiki/Public_domain,,,Bitis arietans,8901465
1f2e2faf6533ad1e786950e3e18bfe66,bitisarietans,general;thumbnail1,image/jpeg,,Gerald and Buff Corsi,2005-08-31,Samburu National Park (Kenya),,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/12508668,'Bitis arietans somalica',Bitis arietans,8901465
4cd043eeb90d8ca2d51fdeb739708d1d,bitisarietans,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/thumb/8/89/BitisArietans01.jpg/399px-BitisArietans01.jpg,Alexis Naumann,1985-03-01,"Zoo Dresden, Germany",,http://en.wikipedia.org/wiki/Public_domain,,,Bitis arietans,8901465
6e33dab4cea9989529763ba89bd4e8f5,bitisarietans,general;head;thumbnail2,image/jpeg,,,,,49.865802 8.683389,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Bitis_arietans.jpg,,Bitis arietans,8901465
806eaceb4bf12244cd973d966934500b,bitiscaudalis,head;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/4/4b/BitisCaudalis02.jpg,Al Coritz,unknown,unknown,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Bitis-caudalis-2.jpg,,Bitis caudalis,2444829
8d8d02001d86182f7fcc6d5bee9eda30,bitiscaudalis,general;thumbnail1,image/jpeg,,H. Vannoy Davis,2001-03-07,Namibia,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/12508669,,Bitis caudalis,2444829
d29af93684a524b3921f11b6f4ed8ffa,bitiscaudalis,general;drawing;thumbnail2,image/jpeg,,Biodiversity Heritage Library,2011-10-20,,,http://creativecommons.org/licenses/by/2.0/,http://media.eol.org/data_objects/24914443,"Illustrations of the zoology of South Africa. v.3.&nbsp;London :Smith, Elder and Co.,1838-1849.&nbsp;<a href=""http://biodiversitylibrary.org/page/30303747"" rel=""nofollow"">biodiversitylibrary.org/page/30303747</a>&nbsp;&nbsp;Beautiful new #viper discovered in Tanzania <a href=""http://news.nationalgeographic.com/news/2011/12/pictures/111230-snakes-horned-vipers-tanzania-secret-animals-science/#/new-species-matildas-horned-viper-face_46392_600x450.jpg"" rel=""nofollow"">news.nationalgeographic.com/news/2011/12/pictures/111230-...</a> We love this image of a Horned Viper in #bhlib <a href=""http://biodiversitylibrary.org/page/30303747"" rel=""nofollow"">biodiversitylibrary.org/page/30303747</a>",Bitis caudalis,2444829
e25d2436f5cbf152aa4610bb03386345,bitiscaudalis,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/04/BitisCaudalis01.jpg,Al Coritz,unknown,unknown,,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Bitis-caudalis-1.jpg,,Bitis caudalis,2444829
7c1b693f659a1b7e1c619ead9457a513,blaberidae,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/b/b4/Blaberidae01.jpg,unknown,unknown,"Itami City Insect Museum, Itami, Hyogo, Japan",,http://creativecommons.org/licenses/by-sa/2.5/deed.en,http://commons.wikimedia.org/wiki/File:Panesthia_angustipennis_spadica.jpg,,Blaberidae,5521
bfa0a971763b3b4e4361c7026d39c95e,blattodea,general;thumbnail1,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/b/b6/Blattodea01.jpg,unknown (邰秉宥),2005-04-04,unknown,,http://creativecommons.org/licenses/by-sa/2.0/deed.en,http://commons.wikimedia.org/wiki/File:Cockroachcloseup.jpg,,Blattodea,800
dd00d5a5b64e6cd2bdb034828e22f803,blattodea,general;thumbnail2,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/0/0c/Blattodea02.jpg,Lmbuga,2009-05-21,"Santiago de Compostela, Spain",,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:Blattodea._Cascuda._Santiago_de_Compostela_1.jpg,,Blattodea,800
53a3cc7c18b74fb1e7e1def30525f331,blepharismaderaspatensis,,image/jpeg,fl_Acanthaceae_Blepharis_maderaspatensis_spcm_2004_258b_Adia_50009_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Blepharis maderaspatensis,5575447
61295459950aaf1528daf7b0af9ed567,blepharismaderaspatensis,thumbnail4,image/jpeg,fl_Acanthaceae_Blepharis_linariifolia_spcm_Senegal_CIRAD_Montp_50009_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Blepharis maderaspatensis,5575447
e48c83c3ef365525cb13d9c547ad4f86,blepharismaderaspatensis,thumbnail3,image/jpeg,fl_Acanthaceae_Blepharis_maderaspatensis_spcm_CIRAD_Montp_closeup_50009_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Blepharis maderaspatensis,5575447
